"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
1282933,"Fedora","mutter","Florian Müllner","CLOSED","CURRENTRELEASE","mutter positions windows differently under wayland","2016-06-22 22:40:01"
1350084,"Fedora","mutter","Florian Müllner","CLOSED","NEXTRELEASE","Touchpad edge scrolling does not work","2017-02-21 14:15:27"
1288740,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","glibc: tst-makecontext fails on armhfp","2016-05-11 07:40:47"
1316972,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","glibc: NULL pointer dereference in stub resolver with unconnectable name server addresses","2016-06-16 05:16:15"
1333901,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","glibc: getnameinfo: fix memory leak and incorrect truncation checks","2016-05-15 00:52:45"
1334289,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","glibc: ldconfig -X should not remove stale symbolic links","2016-05-15 00:57:45"
1337291,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","glibc: GCC 6 enablement for struct sockaddr_storage","2016-06-18 15:14:49"
1352625,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","Duplicate __syscall_error in librt.a and libpthread.a causing static linking to fail","2016-09-05 04:40:03"
1390683,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","glibc: incorrect argument reduction for cos","2016-11-05 20:23:54"
1348712,"Fedora","poco","Francis ANDRE","CLOSED","CURRENTRELEASE","Regression: POCO_UNBUNDLED is no longer defined","2016-07-12 02:39:29"
1266618,"Fedora","ascii","Francisco Javier Tsao Santín","CLOSED","ERRATA","ascii 3.8 is broken","2016-10-03 04:47:17"
1307849,"Fedora","pdf2djvu","François Cami","CLOSED","RAWHIDE","pdf2djvu: FTBFS in rawhide","2016-03-27 19:47:36"
1308210,"Fedora","unittest-cpp","François Cami","CLOSED","RAWHIDE","unittest-cpp: FTBFS in rawhide","2016-04-25 16:55:43"
1308212,"Fedora","uriparser","François Cami","CLOSED","RAWHIDE","uriparser: FTBFS in rawhide","2016-03-27 19:24:26"
1368188,"Fedora","systemtap","Frank Ch. Eigler","CLOSED","NEXTRELEASE","[abrt] systemtap-devel: get_privilege_credentials(): stap killed by SIGSEGV","2016-08-18 16:36:32"
1374089,"Fedora","systemtap","Frank Ch. Eigler","CLOSED","ERRATA","Trivial tap script won't compile","2016-09-27 10:52:17"
1418766,"Fedora","systemtap","Frank Ch. Eigler","CLOSED","CURRENTRELEASE","failed to compile kernel.data() example","2017-02-07 20:42:46"
1299428,"Fedora","mingw-opus","František Dvořák","CLOSED","ERRATA","Update to 1.1.2","2016-03-05 09:28:54"
1308055,"Fedora","rubygem-occi-api","František Dvořák","CLOSED","ERRATA","rubygem-occi-api: FTBFS in rawhide","2016-07-02 11:29:14"
1308056,"Fedora","rubygem-occi-cli","František Dvořák","CLOSED","ERRATA","rubygem-occi-cli: FTBFS in rawhide","2016-07-02 11:29:10"
1308057,"Fedora","rubygem-occi-core","František Dvořák","CLOSED","ERRATA","rubygem-occi-core: FTBFS in rawhide","2016-07-02 11:29:19"
1331943,"Fedora","gmp","Frantisek Kluknavsky","CLOSED","ERRATA","g++ ICE on literal floats","2016-09-15 06:22:09"
1357983,"Fedora","gmp","Frantisek Kluknavsky","CLOSED","ERRATA","Compiler Crash when building for low cost Skylake","2016-07-22 14:22:06"
1384480,"Fedora","mpfr","Frantisek Kluknavsky","CLOSED","ERRATA","Incorrect remainder calculation in gmpy2 using MPFR-3.1.4-1","2016-10-28 15:51:07"
1249043,"Fedora","golang-github-godbus-dbus","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-godbus-dbus","2017-03-08 10:49:12"
1250457,"Fedora","golang-github-coreos-pkg","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-coreos-pkg","2016-04-08 17:25:07"
1250460,"Fedora","golang-github-google-btree","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-google-btree","2017-06-15 04:20:11"
1250466,"Fedora","golang-github-hashicorp-go-multierror","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-hashicorp-go-multierror","2017-03-08 08:53:17"
1250468,"Fedora","golang-github-hashicorp-hcl","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-hashicorp-hcl","2017-03-08 10:50:30"
1250487,"Fedora","golang-github-jessevdk-go-flags","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-jessevdk-go-flags","2017-03-08 10:47:50"
1250489,"Fedora","golang-github-jonboulle-clockwork","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-jonboulle-clockwork","2017-06-14 22:59:18"
1250490,"Fedora","golang-github-jtolds-gls","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-jtolds-gls","2017-03-08 10:50:19"
1250503,"Fedora","golang-github-samalba-dockerclient","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-samalba-dockerclient","2017-07-07 19:01:46"
1250513,"Fedora","golang-github-spacemonkeygo-spacelog","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-spacemonkeygo-spacelog","2016-11-30 02:51:26"
1250519,"Fedora","golang-googlecode-go-exp","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-googlecode-go-exp","2016-05-31 05:22:52"
1250521,"Fedora","golang-googlecode-google-api-client","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-googlecode-google-api-client","2017-03-08 10:48:42"
1250523,"Fedora","golang-googlecode-uuid","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-googlecode-uuid","2017-03-08 08:25:26"
1254591,"Fedora","golang-bitbucket-kardianos-osext","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-bitbucket-kardianos-osext","2017-01-03 12:49:29"
1262543,"Fedora","golang-github-coreos-go-iptables","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-coreos-go-iptables","2017-03-08 10:48:13"
1286185,"Fedora","golang-github-opencontainers-specs","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-opencontainers-specs","2016-04-02 16:33:52"
1287202,"Fedora","golang-github-docker-libcontainer","Fridolín Pokorný","CLOSED","ERRATA","golang-github-docker-libcontainer FTBFS","2016-03-29 19:20:33"
1290013,"Fedora","consul","Fridolín Pokorný","CLOSED","ERRATA","update consul to 0.6.0","2016-05-26 06:57:03"
1297679,"Fedora","golang-github-aws-aws-sdk-go","Fridolín Pokorný","CLOSED","RAWHIDE","New version of aws-sdk-go is available","2016-09-15 04:27:19"
1307561,"Fedora","golang-github-docker-libcontainer","Fridolín Pokorný","CLOSED","ERRATA","golang-github-docker-libcontainer: FTBFS in rawhide","2016-03-29 19:20:31"
1307564,"Fedora","golang-github-gonum-lapack","Fridolín Pokorný","CLOSED","ERRATA","golang-github-gonum-lapack: FTBFS in rawhide","2017-07-07 19:04:30"
1307582,"Fedora","golang-github-tchap-go-patricia","Fridolín Pokorný","CLOSED","ERRATA","golang-github-tchap-go-patricia: FTBFS in rawhide","2016-03-29 19:20:43"
1326056,"Fedora","golang-github-shurcooL-sanitized_anchor_name","Fridolín Pokorný","CLOSED","ERRATA","buggy spec for s390x/gcc-go","2016-05-31 05:23:15"
1214032,"Fedora","ibus","fujiwara","CLOSED","CURRENTRELEASE","Japanese input works at first login into KDE but does not work at the second login","2016-03-29 00:04:07"
1303612,"Fedora","Changes Tracking","fujiwara","CLOSED","CURRENTRELEASE","ibus-fbterm enhancement for ibus 1.5","2016-09-29 07:25:56"
1307493,"Fedora","fbterm","fujiwara","CLOSED","ERRATA","fbterm: FTBFS in rawhide","2016-03-26 14:07:50"
1349732,"Fedora","ibus","fujiwara","CLOSED","ERRATA","ibus not working at all in Gnome Wayland","2016-07-02 11:25:43"
1402494,"Fedora","ibus","fujiwara","CLOSED","ERRATA","Font settings of ibus are ignored (on non-Gnome desktops like Xfce, ...)","2017-01-20 13:18:24"
1355917,"Fedora","cloud-init","Garrett Holmstrom","CLOSED","ERRATA","cloud-init uses /usr/sbin/run-parts which pulls in cron","2016-10-14 15:35:52"
1372474,"Fedora","python-jmespath","Garrett Holmstrom","CLOSED","ERRATA","/usr/bin/jp.py uses python3, but is in the python2 package","2016-10-01 00:21:51"
1307302,"Fedora","VirtualGL","Gary Gatling","CLOSED","NEXTRELEASE","VirtualGL: FTBFS in rawhide","2016-03-08 00:13:25"
1242437,"Fedora","firefox","Gecko Maintainer","CLOSED","NEXTRELEASE","[rfe] log to systemd-journald if available, provide ID","2016-04-07 04:44:33"
1308123,"Fedora","seamonkey","Gecko Maintainer","CLOSED","RAWHIDE","seamonkey: FTBFS in rawhide","2016-02-29 09:02:27"
1347462,"Fedora","firefox","Gecko Maintainer","CLOSED","RAWHIDE","UI Rendering glitches","2017-06-20 06:02:35"
1350144,"Fedora","seamonkey","Gecko Maintainer","CLOSED","ERRATA","seamonkey crashes soon after start-up, but cannot create core file","2016-07-10 01:53:48"
1366414,"Fedora","sphinx","Gerald Cox","CLOSED","ERRATA","sphinx searchd fails to start - FATAL: failed to create pid file...No such file or directory","2016-08-27 06:18:26"
1308198,"Fedora","ucblogo","Gérard Milmeister","CLOSED","CURRENTRELEASE","ucblogo: FTBFS in rawhide","2016-11-08 14:50:48"
1401890,"Fedora","genius","Gérard Milmeister","CLOSED","ERRATA","packaging bug (genius package contains files that should be in gnome-genius)","2017-01-13 02:21:00"
1397232,"Fedora","rakudo-star","Gerd Pokorra","CLOSED","ERRATA","rakudo-star is out of date","2016-12-22 11:48:58"
1281478,"Fedora","Changes Tracking","Germano Massullo","CLOSED","ERRATA","Darktable 2.0","2016-05-27 06:14:53"
1337607,"Fedora","boinc-client","Germano Massullo","CLOSED","ERRATA","BOINC relies on running ""stat /dev/input/"" for idle detection time. This approach does not work and triggers SELinux alerts","2016-11-07 15:18:54"
1446376,"Fedora","darktable","Germano Massullo","CLOSED","NEXTRELEASE","darktable-2.2.4-1 crashes with some GX80 raw files","2017-04-27 17:07:10"
1307983,"Fedora","rawstudio","Gianluca Sforna","CLOSED","ERRATA","rawstudio: FTBFS in rawhide","2016-03-30 16:54:49"
1367619,"Fedora","sysprof","Gianluca Sforna","CLOSED","ERRATA","/usr/share/locale/pt_BR/LC_MESSAGES/.mo conflicts with prozilla (and is probably wrong for both)","2016-12-18 12:36:15"
1354418,"Fedora","icewm","Gilboa Davara","CLOSED","ERRATA","Applications do not display in icewm","2016-09-06 11:21:16"
1194622,"Fedora","undertow","gil cattaneo","CLOSED","ERRATA","undertow: Upgrade to 1.3.19.Final","2016-07-27 14:54:10"
1307368,"Fedora","cdi-api1","gil cattaneo","CLOSED","RAWHIDE","cdi-api1: FTBFS in rawhide","2016-03-01 08:45:43"
1307403,"Fedora","cookcc","gil cattaneo","CLOSED","ERRATA","cookcc: FTBFS in rawhide","2016-03-26 14:06:37"
1307646,"Fedora","jboss-dmr","gil cattaneo","CLOSED","RAWHIDE","jboss-dmr: FTBFS in rawhide","2016-03-01 08:54:36"
1307648,"Fedora","jboss-marshalling","gil cattaneo","CLOSED","RAWHIDE","jboss-marshalling: FTBFS in rawhide","2016-03-01 09:21:32"
1307650,"Fedora","jboss-msc","gil cattaneo","CLOSED","RAWHIDE","jboss-msc: FTBFS in rawhide","2016-03-01 10:18:18"
1307651,"Fedora","jboss-remote-naming","gil cattaneo","CLOSED","RAWHIDE","jboss-remote-naming: FTBFS in rawhide","2016-03-03 02:06:07"
1307652,"Fedora","jboss-remoting","gil cattaneo","CLOSED","RAWHIDE","jboss-remoting: FTBFS in rawhide","2016-03-01 09:46:24"
1307653,"Fedora","jboss-remoting-jmx","gil cattaneo","CLOSED","RAWHIDE","jboss-remoting-jmx: FTBFS in rawhide","2016-03-03 02:07:37"
1307654,"Fedora","jboss-stdio","gil cattaneo","CLOSED","RAWHIDE","jboss-stdio: FTBFS in rawhide","2016-03-01 10:19:07"
1307655,"Fedora","jboss-threads","gil cattaneo","CLOSED","RAWHIDE","jboss-threads: FTBFS in rawhide","2016-03-01 10:56:05"
1307656,"Fedora","jbossws-cxf","gil cattaneo","CLOSED","CURRENTRELEASE","jbossws-cxf: FTBFS in rawhide","2016-09-11 07:02:55"
1307756,"Fedora","lucene4","gil cattaneo","CLOSED","ERRATA","lucene4: FTBFS in rawhide","2016-10-18 11:54:03"
1307796,"Fedora","netty-xnio-transport","gil cattaneo","CLOSED","RAWHIDE","netty-xnio-transport: FTBFS in rawhide","2016-03-03 04:02:09"
1307844,"Fedora","owasp-esapi-java","gil cattaneo","CLOSED","RAWHIDE","owasp-esapi-java: FTBFS in rawhide","2016-03-01 05:05:31"
1307878,"Fedora","protostream","gil cattaneo","CLOSED","RAWHIDE","protostream: FTBFS in rawhide","2016-03-01 06:34:50"
1308127,"Fedora","shrinkwrap-descriptors","gil cattaneo","CLOSED","RAWHIDE","shrinkwrap-descriptors: FTBFS in rawhide","2016-03-04 03:44:03"
1308237,"Fedora","weld-api","gil cattaneo","CLOSED","RAWHIDE","weld-api: FTBFS in rawhide","2016-03-01 05:04:23"
1308238,"Fedora","weld-core","gil cattaneo","CLOSED","RAWHIDE","weld-core: FTBFS in rawhide","2016-03-01 06:42:46"
1326445,"Fedora","leveldbjni","gil cattaneo","CLOSED","ERRATA","Missing class in /usr/lib/java/leveldbjni-all.jar","2016-04-17 19:43:06"
1340406,"Fedora","slf4j-jboss-logmanager","gil cattaneo","CLOSED","ERRATA","slf4j-jboss-logmanager-1.0.3.GA is available","2016-08-29 12:24:45"
1342799,"Fedora","jboss-classfilewriter","gil cattaneo","CLOSED","RAWHIDE","jboss-classfilewriter-1.1.2.Final is available","2016-08-29 12:24:45"
1352300,"Fedora","jboss-metadata","gil cattaneo","CLOSED","ERRATA","jboss-metadata-10.0.0.Final is available","2016-08-29 12:24:45"
1357265,"Fedora","jboss-ejb-client","gil cattaneo","CLOSED","ERRATA","Update to jboss-ejb-client-2.1.4.Final","2016-08-29 12:24:45"
1357268,"Fedora","generic-jms-ra","gil cattaneo","CLOSED","ERRATA","generic-jms-ra-1.0.7.Final is available","2016-08-29 12:24:45"
1368530,"Fedora","jboss-concurrency-1.0-api","gil cattaneo","CLOSED","ERRATA","jboss-concurrency-1.0-api: Upgrade to 1.0.0.Final","2016-08-31 09:22:27"
1368537,"Fedora","jboss-jms-2.0-api","gil cattaneo","CLOSED","ERRATA","jboss-jms-2.0-api: Upgrade to 1.0.0.Final","2016-08-31 09:22:19"
1368540,"Fedora","jboss-jaspi-1.1-api","gil cattaneo","CLOSED","ERRATA","jboss-jaspi-1.1-api: Upgrade to 1.0.0.Final","2016-08-31 09:22:23"
1368541,"Fedora","jboss-saaj-1.3-api","gil cattaneo","CLOSED","ERRATA","jboss-saaj-1.3-api: Upgrade to 1.0.3.Final","2016-08-29 12:24:45"
1368542,"Fedora","jboss-jaxws-2.2-api","gil cattaneo","CLOSED","ERRATA","jboss-jaxws-2.2-api: Upgrade to 2.0.3.Final","2016-08-31 09:22:11"
1401566,"Fedora","itext","gil cattaneo","CLOSED","ERRATA","itext-rups fails to start","2016-12-14 17:56:50"
1285888,"Fedora","parallel","Golo Fuchert","CLOSED","ERRATA","Fix packaging issues related to PDF doc files","2016-05-22 19:35:36"
1307846,"Fedora","parallel","Golo Fuchert","CLOSED","ERRATA","parallel: FTBFS in rawhide","2016-05-07 08:12:06"
1308262,"Fedora","yapet","Greg Bailey","CLOSED","ERRATA","yapet: FTBFS in rawhide","2016-04-19 16:31:24"
1337260,"Fedora","samba","Guenther Deschner","CLOSED","ERRATA","Bad example in the default smb.conf","2016-06-23 10:11:53"
1364666,"Fedora","samba","Guenther Deschner","CLOSED","ERRATA","libnss_wins.so.2 has missing dependency","2017-04-15 18:47:55"
1357457,"Fedora","gnome-gmail","Guillaume Kulakowski","CLOSED","CURRENTRELEASE","Gnome Gmail fails to launch Firefox, it only launches when Firefox is already open.","2016-07-19 11:22:37"
1308083,"Fedora","rubygem-session","Guillermo Gómez","CLOSED","NEXTRELEASE","rubygem-session: FTBFS in rawhide","2016-03-07 17:01:13"
1178284,"Fedora","mediatomb","Gwyn Ciesla","CLOSED","ERRATA","mediatomb sortation of songs is wrong with onw js import","2016-12-24 22:21:32"
1255023,"Fedora","healpix","Gwyn Ciesla","CLOSED","ERRATA","Packaging of healpic-C++ 3.20","2017-04-12 10:51:41"
1261123,"Fedora","wesnoth","Gwyn Ciesla","CLOSED","NEXTRELEASE","Wesnoth doesn't build with boost 1.59","2016-05-20 17:41:37"
1268937,"Fedora","drupal7","Gwyn Ciesla","CLOSED","RAWHIDE","Drupal should require 'php(httpd)' rather then 'php'","2017-03-15 10:16:04"
1285798,"Fedora","synfig","Gwyn Ciesla","CLOSED","RAWHIDE","synfig FTBFS in rawhide due to sigc++ change to C++11","2016-08-10 16:21:28"
1285806,"Fedora","synfig","Gwyn Ciesla","CLOSED","RAWHIDE","synfig.spec does not correctly pass CPPFLAGS to %configure","2017-03-15 11:08:41"
1307280,"Fedora","LibRaw","Gwyn Ciesla","CLOSED","RAWHIDE","LibRaw: FTBFS in rawhide","2016-02-24 09:50:45"
1307328,"Fedora","armacycles-ad","Gwyn Ciesla","CLOSED","ERRATA","armacycles-ad: FTBFS in rawhide","2016-08-27 06:42:53"
1307366,"Fedora","calf","Gwyn Ciesla","CLOSED","RAWHIDE","calf: FTBFS in rawhide","2016-02-25 12:12:23"
1307588,"Fedora","gource","Gwyn Ciesla","CLOSED","RAWHIDE","gource: FTBFS in rawhide","2016-02-25 11:01:02"
1307613,"Fedora","healpix","Gwyn Ciesla","CLOSED","RAWHIDE","healpix: FTBFS in rawhide","2016-03-03 11:15:55"
1307746,"Fedora","lilypond","Gwyn Ciesla","CLOSED","RAWHIDE","lilypond: FTBFS in rawhide","2016-03-02 14:03:59"
1308103,"Fedora","rumor","Gwyn Ciesla","CLOSED","RAWHIDE","rumor: FTBFS in rawhide","2016-02-25 15:25:01"
1308162,"Fedora","supertuxkart","Gwyn Ciesla","CLOSED","RAWHIDE","supertuxkart: FTBFS in rawhide","2016-02-25 14:00:11"
1308169,"Fedora","synfigstudio","Gwyn Ciesla","CLOSED","RAWHIDE","synfigstudio: FTBFS in rawhide","2016-06-30 14:15:54"
1308199,"Fedora","ucl","Gwyn Ciesla","CLOSED","RAWHIDE","ucl: FTBFS in rawhide","2016-02-24 13:21:16"
1308235,"Fedora","vym","Gwyn Ciesla","CLOSED","ERRATA","vym: FTBFS in rawhide","2016-03-12 14:59:06"
1309090,"Fedora","tennix","Gwyn Ciesla","CLOSED","RAWHIDE","tennix: FTBFS in rawhide","2016-03-03 15:59:49"
1310044,"Fedora","tokyocabinet","Gwyn Ciesla","CLOSED","CURRENTRELEASE","tokyocabinet-1.4.48-6 failed on ppc64 test with tcfdbopenimpl:-:5:invalid meta data","2017-03-15 10:51:56"
1337421,"Fedora","pitivi","Gwyn Ciesla","CLOSED","CURRENTRELEASE","pitivi crashes when trying to open a gnome screencast","2017-03-16 05:30:51"
1341680,"Fedora","supertuxkart","Gwyn Ciesla","CLOSED","NEXTRELEASE","[abrt] supertuxkart: InputManager::~InputManager(): supertuxkart killed by SIGABRT","2016-11-19 13:27:07"
1349348,"Fedora","keepassx0","Gwyn Ciesla","CLOSED","ERRATA","missing applicaton icon","2016-07-02 15:26:53"
1350097,"Fedora","privoxy","Gwyn Ciesla","CLOSED","ERRATA","privoxy sometimes starts, and fails, before the network is ready","2016-07-13 00:18:52"
1351022,"Fedora","bcrypt","Gwyn Ciesla","CLOSED","ERRATA","bcrypt: ""realloc invalid pointer"" error for very small files","2016-07-20 00:49:35"
1351471,"Fedora","duplicity","Gwyn Ciesla","CLOSED","ERRATA","When trying to restore files, duplicity hands and complains about missing python2-pexpect","2016-07-24 17:49:33"
1351836,"Fedora","pitivi","Gwyn Ciesla","CLOSED","ERRATA","Pitivi 0.96 is available (0.95 will crash on Fedora 24)","2016-07-22 14:22:49"
1352433,"Fedora","chkrootkit","Gwyn Ciesla","CLOSED","ERRATA","Missing dependency netsat","2016-07-19 18:24:23"
1358499,"Fedora","joe","Gwyn Ciesla","CLOSED","ERRATA","Syntax highlight files not enabled.","2016-07-28 19:53:24"
1359215,"Fedora","lilypond","Gwyn Ciesla","CLOSED","ERRATA","Segfault when built with new gcc 6 optimizations","2016-08-08 16:28:00"
1359954,"Fedora","libgpod","Gwyn Ciesla","CLOSED","ERRATA","Rhythmbox crashes when opening iOS device with a PlayCounts.xml file.","2016-10-21 11:54:21"
1372293,"Fedora","inkscape","Gwyn Ciesla","CLOSED","CURRENTRELEASE","Error compiling inkscape-0.91 from Source","2017-03-15 11:07:55"
1375301,"Fedora","pitivi","Gwyn Ciesla","CLOSED","ERRATA","Version 0.97 available.","2016-09-22 20:24:08"
1376949,"Fedora","trac","Gwyn Ciesla","CLOSED","ERRATA","Latest stable Trac is 1.2.x","2016-10-06 16:21:17"
1387752,"Fedora","lighttpd","Gwyn Ciesla","CLOSED","ERRATA","lighttpd should depend on fedora-logos-httpd","2016-12-24 22:21:26"
1387763,"Fedora","lighttpd","Gwyn Ciesla","CLOSED","ERRATA","lighttpd conf.d config files used by optional modules should be in the module subpackages","2016-12-24 22:21:24"
1394506,"Fedora","kst","Gwyn Ciesla","CLOSED","ERRATA","Most of plugins fail to load","2016-12-23 08:50:48"
1307423,"Fedora","diet","Haïkel Guémar","CLOSED","ERRATA","diet: FTBFS in rawhide","2016-05-23 16:04:35"
1309243,"Fedora","python-semantic_version","Haïkel Guémar","CLOSED","RAWHIDE","python-semantic_version: Provide a Python 3 subpackage","2016-02-24 10:23:20"
1309374,"Fedora","python-py2pack","Haïkel Guémar","CLOSED","ERRATA","python-py2pack: Provide a Python 3 subpackage","2016-08-08 19:57:34"
1332623,"Fedora","python-dateutil","Haïkel Guémar","CLOSED","ERRATA","breaks upgrade path","2016-05-10 07:47:42"
1346143,"Fedora","python-funcsigs","Haïkel Guémar","CLOSED","ERRATA","python-funcsigs 1.0.2 available upstream","2016-07-12 19:52:10"
1383076,"Fedora","gretl","hannes","CLOSED","ERRATA","[abrt] gretl: ar_model(): gretl_x11 killed by SIGSEGV","2017-04-25 13:54:46"
1270324,"Fedora","libusbx","Hans de Goede","CLOSED","ERRATA","Chromium needs libusb_interrupt_handle_event exposed","2016-03-02 16:50:18"
1307551,"Fedora","gnucap","Hans de Goede","CLOSED","ERRATA","gnucap: FTBFS in rawhide","2016-05-07 07:51:35"
1313200,"Fedora","gcompris","Hans de Goede","CLOSED","RAWHIDE","[gcompris] Please add Supplements tag in specfile for langpacks","2016-03-01 03:30:29"
1313367,"Fedora","childsplay","Hans de Goede","CLOSED","RAWHIDE","[childsplay] Please add Supplements tag in specfile for langpacks","2016-03-02 03:26:47"
1352339,"Fedora","xorg-x11-xinit","Hans de Goede","CLOSED","ERRATA","xinitrc-common should check SSH_AUTH_SOCK, not SSH_AGENT","2016-12-16 16:01:02"
1356479,"Fedora","gkrellm","Hans de Goede","CLOSED","ERRATA","Unusable pkgconfig fila","2016-07-22 20:18:55"
1133231,"Fedora","beep","Hans Ulrich Niedermann","CLOSED","ERRATA","beep only works for root","2016-06-18 14:52:53"
1307412,"Fedora","cstream","Hans Ulrich Niedermann","CLOSED","ERRATA","cstream: FTBFS in rawhide","2016-05-25 16:02:41"
1307986,"Fedora","rcssserver","Hedayat Vatankhah","CLOSED","NEXTRELEASE","rcssserver: FTBFS in rawhide","2016-03-04 11:51:34"
1307987,"Fedora","rcssserver3d","Hedayat Vatankhah","CLOSED","NEXTRELEASE","rcssserver3d: FTBFS in rawhide","2016-03-04 01:52:09"
1308131,"Fedora","simspark","Hedayat Vatankhah","CLOSED","NEXTRELEASE","simspark: FTBFS in rawhide","2016-03-04 01:53:05"
1380246,"Fedora","libfm-qt","Helio Chissini de Castro","CLOSED","ERRATA","[abrt] pcmanfm-qt: fm_file_info_ref(): pcmanfm-qt killed by SIGSEGV","2017-01-29 17:17:44"
1307789,"Fedora","mstflint","Honggang LI","CLOSED","ERRATA","mstflint: FTBFS in rawhide","2016-04-20 15:20:56"
1358701,"Fedora","openmpi","Honggang LI","CLOSED","RAWHIDE","support s390","2016-10-20 18:55:56"
1382114,"Fedora","rdma","Honggang LI","CLOSED","ERRATA","rdma-init-kernel modprobe FATAL Module ib_mad not found","2016-10-19 02:21:33"
1306591,"Fedora","dnf","Honza Silhan","CLOSED","RAWHIDE","when weak_install_weak_deps==False don't show weak dependencies in ""Skipping packages with conflicts"" section","2016-10-04 15:14:17"
1307839,"Fedora","openvas-libraries","Huzaifa S. Sidhpurwala","CLOSED","RAWHIDE","openvas-libraries: FTBFS in rawhide","2016-04-29 11:06:00"
1380343,"Fedora","autofs","Ian Kent","CLOSED","ERRATA","[abrt] autofs: automount killed by SIGSEGV","2016-10-20 16:22:00"
1187409,"Fedora","gnome-themes-standard","Igor Gnatenko","CLOSED","RAWHIDE","Update gtk-icon-theme-name in default gtkrc","2016-04-10 15:24:56"
1295471,"Fedora","owncloud","Igor Gnatenko","CLOSED","RAWHIDE","[Patches] Update to 8.0.10 + minor fixes","2016-03-20 11:43:27"
1305307,"Fedora","gnome-calendar","Igor Gnatenko","CLOSED","CURRENTRELEASE","[abrt] gnome-calendar: g_type_check_instance_cast(): gnome-calendar killed by SIGSEGV","2016-07-07 05:32:16"
1307273,"Fedora","DiffusionKurtosisFit","Igor Gnatenko","CLOSED","NEXTRELEASE","DiffusionKurtosisFit: FTBFS in rawhide","2016-03-07 21:58:04"
1307543,"Fedora","gmqcc","Igor Gnatenko","CLOSED","RAWHIDE","gmqcc: FTBFS in rawhide","2016-08-08 02:14:49"
1307855,"Fedora","petpvc","Igor Gnatenko","CLOSED","RAWHIDE","petpvc: FTBFS when built with c++11","2016-08-23 04:49:35"
1307926,"Fedora","python-nibabel","Igor Gnatenko","CLOSED","RAWHIDE","python-nibabel: FTBFS in rawhide","2016-07-19 18:27:09"
1307927,"Fedora","python-nipy","Igor Gnatenko","CLOSED","RAWHIDE","python-nipy: FTBFS in rawhide","2016-07-19 10:40:11"
1307929,"Fedora","python-pacpy","Igor Gnatenko","CLOSED","RAWHIDE","python-pacpy: FTBFS in rawhide","2016-08-23 04:50:09"
1307939,"Fedora","python-pyopencl","Igor Gnatenko","CLOSED","RAWHIDE","python-pyopencl: FTBFS in rawhide","2016-07-20 02:38:19"
1307940,"Fedora","python-pyriemann","Igor Gnatenko","CLOSED","RAWHIDE","python-pyriemann: FTBFS in rawhide","2016-07-19 10:40:54"
1307953,"Fedora","python-transforms3d","Igor Gnatenko","CLOSED","RAWHIDE","python-transforms3d: FTBFS in rawhide","2016-07-19 10:41:38"
1307959,"Fedora","pythonqt","Igor Gnatenko","CLOSED","ERRATA","pythonqt: FTBFS in rawhide","2016-12-03 05:56:35"
1309087,"Fedora","beignet","Igor Gnatenko","CLOSED","ERRATA","beignet: FTBFS in rawhide","2016-09-23 12:20:06"
1320815,"Fedora","gnome-calendar","Igor Gnatenko","CLOSED","CURRENTRELEASE","[abrt] gnome-calendar: g_type_check_instance_cast(): gnome-calendar killed by SIGSEGV","2016-07-07 06:05:44"
1322895,"Fedora","tracker","Igor Gnatenko","CLOSED","CURRENTRELEASE","[abrt] tracker: gst_wavparse_add_src_pad(): tracker-extract killed by SIGABRT","2016-07-07 06:06:33"
1323815,"Fedora","tracker","Igor Gnatenko","CLOSED","CURRENTRELEASE","[abrt] tracker: __gst_fast_read16(): tracker-extract killed by SIGSEGV","2016-09-13 10:28:33"
1325666,"Fedora","pocl","Igor Gnatenko","CLOSED","RAWHIDE","pocl: multilib file conflict: /etc/OpenCL/vendors/pocl.icd , /usr/bin/pocl-standalone","2016-08-31 09:18:04"
