"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
1453125,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","CVE-2017-9098 ImageMagick: use of uninitialized memory in RLE decoder [fedora-all]","2017-05-22 04:38:54"
1457124,"Fedora","strongswan","Pavel (pavlix) Šimerda","NEW"," ---","CVE-2017-9022 CVE-2017-9023 strongswan: various flaws [fedora-all]","2017-05-31 03:45:37"
1444099,"Fedora","mingw-icu","Paweł Forysiuk","NEW"," ---","CVE-2017-7867 CVE-2017-7868 mingw-icu: various flaws [fedora-all]","2017-04-20 10:46:28"
1451406,"Fedora","ambari","Pete MacKinnon","NEW"," ---","CVE-2017-5654 CVE-2017-5655 ambari: Multiple security vulnerabilities fixed in ambari 2.5.1 [fedora-all]","2017-05-16 11:04:25"
1457104,"Fedora","hive","Pete MacKinnon","NEW"," ---","CVE-2016-3083 hive: Common name attribute of the certificate is not verified [fedora-all]","2017-05-31 02:57:48"
1410123,"Fedora","libtiff","Petr Hracek","NEW"," ---","CVE-2016-10092 CVE-2016-10093 CVE-2016-10094 CVE-2016-10095 CVE-2017-5225 CVE-2017-5563 libtiff: various flaws [fedora-all]","2017-01-24 10:43:23"
1456758,"Fedora","libtiff","Petr Hracek","NEW"," ---","CVE-2017-9117 libtiff: Heap-based buffer over-read in bmp2tiff [fedora-all]","2017-05-30 06:06:41"
1464033,"Fedora","libdb","Petr Kubat","NEW"," ---","libdb: Reads DB_CONFIG from the current working directory [fedora-all]","2017-06-22 06:18:44"
1461639,"Fedora","bind99","Petr Menšík","NEW"," ---","CVE-2017-3140 bind99: bind: Error processing RPZ rules leads to endless loop while handling query [fedora-all]","2017-06-14 23:46:55"
1461641,"Fedora","bind","Petr Menšík","NEW"," ---","CVE-2017-3140 bind: Error processing RPZ rules leads to endless loop while handling query [fedora-all]","2017-06-20 18:55:20"
1402707,"Fedora","python-html5lib","Praveen Kumar","NEW"," ---","CVE-2016-9909 CVE-2016-9910 python-html5lib: XSS due to unquoted attributes that need escaping in legacy browsers [fedora-all]","2016-12-08 03:51:43"
1405417,"Fedora","python-bottle","Rahul Sundaram","NEW"," ---","CVE-2016-9964 python-bottle: redirect() doesn't filter ""\r\n"" which allows for CRLF attack [fedora-all]","2016-12-16 08:15:06"
1399551,"Fedora","python-tw2-jquery","Ralph Bean","NEW"," ---","python-tw2-jquery: js-jquery: Cross-site scripting via cross-domain ajax requests [fedora-all]","2016-11-29 04:55:43"
1455095,"Fedora","gnome-session","Ray Strode [halfline]","NEW"," ---","gnome-session: xdg-user-dirs, gnome-session: Xsession creation of XDG user directories does not honor system umask policy [fedora-all]","2017-05-24 05:22:34"
1404737,"Fedora","php","Remi Collet","NEW"," ---","CVE-2016-9933 CVE-2016-9934 CVE-2016-9935 CVE-2016-9936 php: various flaws [fedora-all]","2016-12-14 09:23:30"
1412647,"Fedora","php","Remi Collet","NEW"," ---","CVE-2016-7479 CVE-2017-5340 php: various flaws [fedora-all]","2017-01-12 10:02:44"
1418773,"Fedora","php-pear","Remi Collet","NEW"," ---","CVE-2017-5630 php-pear: File types and filenames not validated after a redirect [fedora-all]","2017-02-02 11:55:57"
1443534,"Fedora","php","Remi Collet","NEW"," ---","CVE-2017-6441 php: Null pointer dereference via crafted ""declare(ticks="" [fedora-all]","2017-04-19 08:41:17"
1449198,"Fedora","wordpress","Remi Collet","NEW"," ---","CVE-2017-8295 wordpress: Usage of Host HTTP header for a password-reset e-mail message [fedora-all]","2017-05-09 08:06:48"
1451701,"Fedora","php","Remi Collet","NEW"," ---","CVE-2017-8923 php: Overflowing the length of string causes crash [fedora-all]","2017-05-17 06:25:23"
1456751,"Fedora","php","Remi Collet","NEW"," ---","CVE-2017-9119 php: Segfault in i_zval_ptr_dtor() [fedora-all]","2017-05-30 06:01:36"
1399675,"Fedora","gc","Rex Dieter","NEW"," ---","CVE-2016-9427 gc: Integer overflow in GC_MALLOC_ATOMIC [fedora-all]","2016-11-29 09:45:29"
1439675,"Fedora","yaml-cpp03","Richard Shaw","NEW"," ---","CVE-2017-5950 yaml-cpp03: yaml-cpp: Stack-buffer overflow in HandleNode() [fedora-all]","2017-04-06 07:56:22"
1412122,"Fedora","mingw-openssl","Richard W.M. Jones","NEW"," ---","CVE-2016-7056 mingw-openssl: openssl: ECSDA P-256 timing attack key recovery [fedora-all]","2017-01-11 05:16:53"
1412126,"Fedora","mingw-openssl","Richard W.M. Jones","NEW"," ---","CVE-2016-7056 mingw-openssl: openssl: ECSDA P-256 timing attack key recovery [fedora-all]","2017-01-11 05:17:50"
1416865,"Fedora","mingw-openssl","Richard W.M. Jones","NEW"," ---","CVE-2017-3731 CVE-2017-3732 mingw-openssl: various flaws [fedora-all]","2017-01-26 16:08:00"
1421997,"Fedora","mingw-libxml2","Richard W.M. Jones","NEW"," ---","CVE-2017-5969 mingw-libxml2: libxml2: Null pointer dereference in xmlSaveDoc implementation [fedora-all]","2017-02-14 04:55:46"
1429967,"Fedora","mingw-freetype","Richard W.M. Jones","NEW"," ---","CVE-2016-10244 mingw-freetype: freetype: parse_charstrings function in type1/t1load.c does not ensure that a font contains a glyph name [fedora-all]","2017-03-07 10:20:35"
1434467,"Fedora","mingw-jasper","Richard W.M. Jones","NEW"," ---","CVE-2016-10248 CVE-2016-10249 CVE-2016-10251 CVE-2017-6850 CVE-2017-6851 CVE-2017-6852 mingw-jasper: various flaws [fedora-all]","2017-06-22 05:04:31"
1444916,"Fedora","mingw-freetype","Richard W.M. Jones","NEW"," ---","CVE-2016-10328 CVE-2017-7857 CVE-2017-7858 CVE-2017-7864 mingw-freetype: various flaws [fedora-all]","2017-04-24 10:29:36"
1446075,"Fedora","mingw-freetype","Richard W.M. Jones","NEW"," ---","CVE-2017-8287 mingw-freetype: freetype: heap-based buffer overflow related to the t1_builder_close_contour function [fedora-all]","2017-04-27 04:20:24"
1446502,"Fedora","mingw-freetype","Richard W.M. Jones","NEW"," ---","CVE-2017-8105 mingw-freetype: freetype: heap-based buffer overflow related to the t1_decoder_parse_charstrings [fedora-all]","2017-04-28 04:55:59"
1452551,"Fedora","mingw-libxml2","Richard W.M. Jones","NEW"," ---","CVE-2017-9047 CVE-2017-9048 CVE-2017-9049 CVE-2017-9050 mingw-libxml2: various flaws [fedora-all]","2017-05-19 04:04:45"
1462733,"Fedora","mingw-expat","Richard W.M. Jones","NEW"," ---","CVE-2017-9233 mingw-expat: expat: Inifinite loop due to invalid XML in external entity [fedora-all]","2017-06-19 08:39:36"
1456508,"Fedora","mosquitto","Rich Mattes","NEW"," ---","CVE-2017-7650 mosquitto: Pattern based ACLs can be bypassed [fedora-all]","2017-05-29 09:42:40"
1414685,"Fedora","php-php-gettext","Robert Scheck","NEW"," ---","CVE-2016-6175 php-php-gettext: $string variable not sufficiently sanitized [fedora-all]","2017-01-19 04:05:50"
1437829,"Fedora","phpMyAdmin","Robert Scheck","NEW"," ---","phpMyAdmin: Bypass $cfg['Servers'][$i]fedora-all","2017-03-31 05:25:54"
1405138,"Fedora","mingw-openjpeg","Sandro Mani","NEW"," ---","CVE-2016-9580 CVE-2016-9581 mingw-openjpeg: various flaws [fedora-all]","2016-12-15 11:52:36"
1409599,"Fedora","mingw-qt5-qtbase","Sandro Mani","NEW"," ---","CVE-2016-10040 mingw-qt5-qtbase: qt: stack overflow in QXmlSimpleReader [fedora-all]","2017-05-26 04:43:37"
1418616,"Fedora","libevent","Steve Dickson","NEW"," ---","CVE-2016-10195 CVE-2016-10196 CVE-2016-10197 libevent: various flaws [fedora-all]","2017-02-02 05:41:32"
1441129,"Fedora","botan","Thomas Moschny","NEW"," ---","CVE-2017-2801 botan: Incorrect comparison in X.509 DN strings [fedora-all]","2017-04-11 05:35:50"
1409601,"Fedora","mingw-qt","Thomas Sailer","NEW"," ---","CVE-2016-10040 mingw-qt: qt: stack overflow in QXmlSimpleReader [fedora-all]","2017-05-26 04:43:37"
1456797,"Fedora","openvswitch","Timothy Redaelli","NEW"," ---","CVE-2016-10377 CVE-2017-9214 CVE-2017-9263 CVE-2017-9264 CVE-2017-9265 openvswitch: various flaws [fedora-all]","2017-05-31 10:26:42"
1454809,"Fedora","zookeeper","Timothy St. Clair","NEW"," ---","CVE-2017-5637 zookeeper: Incorrect input validation with wchp/wchc four letter words [fedora-all]","2017-05-23 09:44:23"
1431173,"Fedora","R","Tom ""spot"" Callaway","NEW"," ---","CVE-2016-8714 R: Buffer overflow in the LoadEncoding functionality [fedora-all]","2017-03-10 09:18:37"
1462784,"Fedora","thrift","Will Benton","NEW"," ---","CVE-2015-3254 thrift: Infinite recursion via vectors involving the skip function [fedora-all]","2017-06-19 10:14:33"
1455495,"Fedora","systemd",,"NEW"," ---","CVE-2017-9217 systemd: Null pointer dereference in dns_packet_is_reply_for function [fedora-all]","2017-05-25 06:38:49"
1437485,"Fedora","mingw-pcre","Adam Stokes","NEW"," ---","CVE-2017-7244 CVE-2017-7245 CVE-2017-7246 mingw-pcre: various flaws [fedora-all]","2017-03-30 08:02:01"
1433251,"Fedora","capstone","Adel Gadllah","NEW"," ---","CVE-2017-6952 capstone: Integer overflow in the cs_winkernel_malloc function [fedora-all]","2017-03-17 04:05:40"
1422517,"Fedora","zziplib","Alexander Bokovoy","NEW"," ---","CVE-2017-5974 CVE-2017-5975 CVE-2017-5976 CVE-2017-5977 CVE-2017-5978 CVE-2017-5979 CVE-2017-5980 CVE-2017-5981 zziplib: various flaws [fedora-all]","2017-02-15 07:53:31"
1447335,"Fedora","rxvt","Andreas Bierfert","NEW"," ---","CVE-2017-7483 rxvt: Integer overflow in screen.c [fedora-all]","2017-05-02 08:29:40"
1451791,"Fedora","rxvt-unicode","Andreas Bierfert","NEW"," ---","CVE-2017-7483 rxvt-unicode: rxvt: Integer overflow in screen.c [fedora-all]","2017-05-17 10:19:18"
1444077,"Fedora","feh","Ben Boeckel","NEW"," ---","CVE-2017-7875 feh: Integer overflow in wallpaper.c while receiving an IPC message [fedora-all]","2017-04-20 09:58:01"
1447973,"Fedora","cairo","Benjamin Otte","NEW"," ---","CVE-2017-7475 cairo: NULL pointer dereference with a crafted font file [fedora-all]","2017-05-04 06:44:34"
1460367,"Fedora","ceph","Boris Ranto","NEW"," ---","CVE-2017-7519 ceph: libradosstriper processes arbitrary printf placeholders in user input [fedora-all]","2017-06-12 08:36:10"
1441644,"Fedora","libsamplerate","Brendan Jones","NEW"," ---","CVE-2017-7697 libsamplerate: Buffer overflow in calc_output_single [fedora-all]","2017-04-12 08:00:56"
1458703,"Fedora","poppler","Caolan McNamara","NEW"," ---","CVE-2017-9406 CVE-2017-9408 poppler: various flaws [fedora-all]","2017-06-05 05:29:25"
1459067,"Fedora","poppler","Caolan McNamara","NEW"," ---","CVE-2017-7515 poppler: Stack exhaustion due to infinite recursive call in pdfunite [fedora-all]","2017-06-06 04:28:03"
1428292,"Fedora","glibc","Carlos O'Donell","NEW"," ---","CVE-2016-10228 glibc: iconv program can hang when invoked with the -c option [fedora-all]","2017-03-02 04:02:05"
1405925,"Fedora","hadoop","Christopher Tubbs","NEW"," ---","CVE-2016-5001 hadoop: Information disclosure [fedora-all]","2017-03-04 12:02:15"
1439092,"Fedora","tryton","Dan Horák","NEW"," ---","CVE-2017-0360 tryton: file_open does not sanitize all cases [fedora-all]","2017-04-05 04:32:27"
1449544,"Fedora","libxml2","Daniel Veillard","NEW"," ---","CVE-2017-8872 libxml2: Out-of-bounds read in htmlParseTryOrFinish [fedora-all]","2017-05-10 04:58:06"
1415945,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2016-10163 Virglrenderer: host memory leakage when creating decode context [fedora-all]","2017-01-25 07:44:48"
1420249,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2017-5937 virglrenderer: null pointer dereference in vrend_clear [fedora-all]","2017-02-10 03:10:18"
1420268,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2016-10214 virglrenderer:  host memory leak issue in virgl_resource_attach_backing [fedora-all]","2017-02-09 07:42:59"
1422439,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2017-5993 Virglrenderer: host memory leakage when initialising blitter context [fedora-all]","2017-02-15 12:55:48"
1427474,"Fedora","virglrenderer","Dave Airlie","NEW"," ---","CVE-2017-6386 Virglrenderer: memory leakage while in vrend_create_vertex_elements_state [fedora-all]","2017-03-01 01:20:11"
1444417,"Fedora","mysql-connector-python","David Hannequin","NEW"," ---","CVE-2017-3590 mysql-connector-python: Connector/Python unspecified vulnerability (CPU Apr 2017) [fedora-all]","2017-04-21 06:03:30"
1451250,"Fedora","ghostscript","David Kaspar [Dee'Kej]","NEW"," ---","CVE-2017-8908 ghostscript: Out-of-bounds read in mark_line_tr function [fedora-all]","2017-05-16 04:36:03"
1454663,"Fedora","ghostscript","David Kaspar [Dee'Kej]","NEW"," ---","CVE-2017-9147 ghostscript: libtiff: Out of bounds read in _TIFFVGetField [fedora-all]","2017-05-23 05:28:01"
1456729,"Fedora","ghostscript","David Kaspar [Dee'Kej]","NEW"," ---","CVE-2017-9216 ghostscript: jbig2dec: Null pointer dereference in jbig2_huffman_get() [fedora-all]","2017-05-30 05:14:48"
1401549,"Fedora","bluez-hcidump","David Woodhouse","NEW"," ---","CVE-2016-9797, CVE-2016-9798, CVE-2016-9800, CVE-2016-9801, CVE-2016-9803 bluez-hcidump: various flaws [fedora-all]","2016-12-05 09:41:11"
1463539,"Fedora","exim","David Woodhouse","NEW"," ---","CVE-2017-1000369 Exim: Privilege escalation via multiple memory leaks [fedora-all]","2017-06-21 04:26:54"
1445316,"Fedora","libcroco","Dodji Seketeli","NEW"," ---","CVE-2017-7960 libcroco: Out-of-bounds read due to missing index check in cr-input.c [fedora-all]","2017-04-25 09:21:45"
1450070,"Fedora","libcroco","Dodji Seketeli","NEW"," ---","CVE-2017-7961 libcroco: Undefined behavior issue in cr_tknzr_parse_rgb function [fedora-all]","2017-05-11 09:35:42"
1463308,"Fedora","libcroco","Dodji Seketeli","NEW"," ---","CVE-2017-8834 CVE-2017-8871 libcroco: various flaws [fedora-all]","2017-06-20 10:36:06"
1401548,"Fedora","bluez","Don Zickus","NEW"," ---","CVE-2016-9799, CVE-2016-9802, CVE-2016-9804 bluez: various flaws [fedora-all]","2016-12-05 09:41:50"
1437872,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-7377 Qemu: 9pfs: host memory leakage via v9fs_create [fedora-all]","2017-04-03 03:15:29"
1444782,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-8086 Qemu: 9pfs: host memory leakage via v9pfs_list_xattr [fedora-all]","2017-04-25 02:30:39"
1445622,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-8112 Qemu: scsi: vmw_pvscsi: infinite loop in pvscsi_log2 [fedora-all]","2017-04-26 03:15:46"
1446520,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-8309 Qemu: audio: host memory lekage via capture buffer [fedora-all]","2017-05-02 06:47:41"
1446560,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-8379 Qemu: input: host memory lekage via keyboard events [fedora-all]","2017-05-02 07:11:09"
1446578,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-8380 Qemu: scsi: megasas: out-of-bounds read in megasas_mmio_write [fedora-all]","2017-05-02 07:14:02"
1452598,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-9060 Qemu: virtio-gpu: host memory leakage in Virtio GPU device [fedora-all]","2017-05-19 06:05:56"
1452623,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-9310 Qemu: net: infinite loop in e1000e NIC emulation [fedora-all]","2017-05-31 02:40:33"
1457699,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-9330 Qemu: usb: ohci: infinite loop due to incorrect return value [fedora-all]","2017-06-01 03:26:33"
1458747,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-9375 Qemu: usb: xhci infinite recursive call via xhci_kick_ep [fedora-all]","2017-06-05 07:33:28"
1459137,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-9374 Qemu: usb: ehci host memory leakage during hotunplug [fedora-all]","2017-06-06 08:07:55"
1459478,"Fedora","qemu","Fedora Virtualization Maintainers","NEW"," ---","CVE-2017-9503 Qemu: scsi: megasas: null pointer dereference while processing megasas command [fedora-all]","2017-06-07 12:56:17"
1459453,"Fedora","ytnef","Itamar Reis Peixoto","NEW"," ---","CVE-2017-9470 CVE-2017-9471 CVE-2017-9472 CVE-2017-9473 CVE-2017-9474 ytnef: Multiple vulnerabilities in 1.9.2 version [fedora-all]","2017-06-07 04:12:53"
1460134,"Fedora","nodejs-concat-stream","Jamie Nguyen","NEW"," ---","nodejs-concat-stream: Uninitialized memory disclosure in stringConcat() [fedora-all]","2017-06-09 04:19:12"
1404039,"Fedora","asterisk","Jared Smith","NEW"," ---","CVE-2016-9938 asterisk: Authentication Bypass due to improper content stripping [fedora-all]","2016-12-12 17:54:34"
1402352,"Fedora","zlib","Jaromír Cápík","NEW"," ---","CVE-2016-9840 CVE-2016-9841 CVE-2016-9842 CVE-2016-9843 zlib: various flaws [fedora-all]","2016-12-07 05:13:38"
1418149,"Fedora","openjpeg","Jaromír Cápík","NEW"," ---","CVE-2016-9112 openjpeg: openjpeg2: Floating point exception vulnerability in openjpeg2 when processing untrusted images [fedora-all]","2017-01-31 21:43:58"
1454660,"Fedora","openjpeg","Jaromír Cápík","NEW"," ---","CVE-2017-9147 openjpeg: libtiff: Out of bounds read in _TIFFVGetField [fedora-all]","2017-05-23 05:28:01"
1461848,"Fedora","ruby","Jeroen van Meeuwen","NEW"," ---","CVE-2015-9096 ruby: SMTP command injection via CRLF sequences in RCPT TO or MAIL FROM commands in Net::SMTP [fedora-all]","2017-06-15 08:46:50"
1462756,"Fedora","expat","Joe Orton","NEW"," ---","CVE-2016-9063 expat: firefox: Possible integer overflow to fix inside XML_Parse in Expat [fedora-all]","2017-06-19 09:10:36"
1462758,"Fedora","compat-expat1","Joe Orton","NEW"," ---","CVE-2016-9063 compat-expat1: firefox: Possible integer overflow to fix inside XML_Parse in Expat [fedora-all]","2017-06-19 09:10:36"
1435307,"Fedora","mingw-binutils","Kalev Lember","NEW"," ---","mingw-binutils: various flaws [fedora-all]","2017-04-10 10:56:17"
1437487,"Fedora","mingw-glib2","Kalev Lember","NEW"," ---","CVE-2017-7244 CVE-2017-7245 CVE-2017-7246 mingw-glib2: various flaws [fedora-all]","2017-03-30 08:02:01"
1409547,"Fedora","unrtf","Ken Dreyer","NEW"," ---","CVE-2016-10091 unrtf: stack-based buffer overflows in cmd_* functions [fedora-all]","2017-01-02 07:51:44"
1436802,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-7294 kernel: drm/vmwgfx: fix integer overflow in vmw_surface_define_ioctl() [fedora-all]","2017-03-31 08:04:54"
1437432,"Fedora","kernel","Kernel Maintainer List","NEW"," ---","CVE-2017-7346 kernel: drm/vmwgfx: limit the number of mip levels in vmw_gb_surface_define_ioctl() [fedora-all]","2017-03-31 03:38:06"
1320265,"Fedora","spice-gtk","Marc-Andre Lureau","NEW"," ---","CVE-2016-3066 spice-gtk: hijacks clipboard and sends contents to remote servers [fedora-all]","2016-12-12 15:55:48"
1401941,"Fedora","mingw-gstreamer1-plugins-good","Marc-Andre Lureau","NEW"," ---","CVE-2016-9807 CVE-2016-9810 mingw-gstreamer1-plugins-good: various flaws [fedora-all]","2016-12-06 07:38:15"
1401948,"Fedora","mingw-gstreamer1-plugins-bad-free","Marc-Andre Lureau","NEW"," ---","CVE-2016-9809 CVE-2016-9812 CVE-2016-9813 mingw-gstreamer1-plugins-bad-free: various flaws [fedora-all]","2016-12-06 07:40:04"
1441630,"Fedora","elfutils","Mark Wielaard","NEW"," ---","CVE-2017-7607 CVE-2017-7608 CVE-2017-7609 CVE-2017-7610 CVE-2017-7611 CVE-2017-7612 CVE-2017-7613 elfutils: various flaws [fedora-all]","2017-04-12 07:27:16"
1437484,"Fedora","glib2","Matthias Clasen","NEW"," ---","CVE-2017-7244 CVE-2017-7245 CVE-2017-7246 glib2: various flaws [fedora-all]","2017-03-30 08:02:01"
1401942,"Fedora","mingw-gstreamer-plugins-good","Michael Cronenworth","NEW"," ---","CVE-2016-9807 CVE-2016-9810 mingw-gstreamer-plugins-good: various flaws [fedora-all]","2016-12-06 07:38:23"
1401947,"Fedora","mingw-gstreamer-plugins-bad-free","Michael Cronenworth","NEW"," ---","CVE-2016-9809 CVE-2016-9812 CVE-2016-9813 mingw-gstreamer-plugins-bad-free: various flaws [fedora-all]","2016-12-06 07:39:54"
1419610,"Fedora","mingw-gstreamer-plugins-good","Michael Cronenworth","NEW"," ---","CVE-2016-10199 CVE-2017-5840 CVE-2017-5841 CVE-2017-5845 mingw-gstreamer-plugins-good: various flaws [fedora-all]","2017-02-06 10:17:48"
1449535,"Fedora","mingw-libtiff","Michael Cronenworth","NEW"," ---","CVE-2016-10371 mingw-libtiff: libtiff: Assertion failure in TIFFWriteDirectoryTagCheckedRational [fedora-all]","2017-05-10 04:45:11"
1454658,"Fedora","mingw-libtiff","Michael Cronenworth","NEW"," ---","CVE-2017-9147 mingw-libtiff: libtiff: Out of bounds read in _TIFFVGetField [fedora-all]","2017-05-23 05:28:01"
1456730,"Fedora","jbig2dec","Michael J Gruber","NEW"," ---","CVE-2017-9216 jbig2dec: Null pointer dereference in jbig2_huffman_get() [fedora-all]","2017-06-21 07:32:19"
1456731,"Fedora","mupdf","Michael J Gruber","NEW"," ---","CVE-2017-9216 mupdf: jbig2dec: Null pointer dereference in jbig2_huffman_get() [fedora-all]","2017-06-06 08:37:32"
1402972,"Fedora","xen","Michael Young","NEW"," ---","CVE-2016-9923 xen: Qemu: char: use-after-free issue during hotplug and unplugging device [fedora-all]","2016-12-09 04:03:01"
1416162,"Fedora","xen","Michael Young","NEW"," ---","CVE-2017-5579 xen: Qemu: serial: host memory leakage 16550A UART emulation [fedora-all]","2017-01-25 05:34:07"
1444783,"Fedora","xen","Michael Young","NEW"," ---","CVE-2017-8086 xen: Qemu: 9pfs: host memory leakage via v9pfs_list_xattr [fedora-all]","2017-04-25 02:30:48"
1446521,"Fedora","xen","Michael Young","NEW"," ---","CVE-2017-8309 xen: Qemu: audio: host memory lekage via capture buffer [fedora-all]","2017-05-02 06:47:50"
1446561,"Fedora","xen","Michael Young","NEW"," ---","CVE-2017-8379 xen: Qemu: input: host memory lekage via keyboard events [fedora-all]","2017-05-02 07:11:18"
1457698,"Fedora","xen","Michael Young","NEW"," ---","CVE-2017-9330 xen: Qemu: usb: ohci: infinite loop due to incorrect return value [fedora-all]","2017-06-01 03:26:10"
1435308,"Fedora","binutils","Nick Clifton","NEW"," ---","binutils: various flaws [fedora-all]","2017-04-10 10:56:03"
1447357,"Fedora","libmad","Nicolas Chauvet (kwizart)","NEW"," ---","CVE-2017-8372 CVE-2017-8373 CVE-2017-8374 libmad: Multiple vulnerabilities [fedora-all]","2017-05-02 09:45:06"
1458792,"Fedora","cryptopp","nucleo","NEW"," ---","CVE-2017-9434 cryptopp: Out-of-bounds read in zinflate [fedora-all]","2017-06-05 09:30:44"
1418775,"Fedora","guacamole","Orphan Owner","NEW"," ---","CVE-2016-1566 guacamole: Stored cross-site scripting [fedora-all]","2017-02-02 12:01:20"
1446091,"Fedora","gnome-shell","Owen Taylor","NEW"," ---","CVE-2017-8288 gnome-shell: Mishandling extensions that fail to reload [fedora-all]","2017-04-27 04:57:57"
1447397,"Fedora","rzip","Paul P Komkoff Jr","NEW"," ---","CVE-2017-8364 rzip: Heap-buffer overflow in the read_buf function [fedora-all]","2017-05-02 11:36:09"
1413898,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","CVE-2016-9556 CVE-2016-9559 ImageMagick: various flaws [fedora-all]","2017-01-17 04:32:41"
1427978,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","CVE-2017-6335 ImageMagick: Heap out-of-bounds read in tiff.c [fedora-all]","2017-03-01 11:00:22"
1445682,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","CVE-2017-7941 CVE-2017-7942 CVE-2017-7943 ImageMagick: various flaws [fedora-all]","2017-04-26 05:32:36"
1455602,"Fedora","ImageMagick","Pavel Alexeev","NEW"," ---","CVE-2017-9141 CVE-2017-9142 CVE-2017-9143 CVE-2017-9144 ImageMagick: various flaws [fedora-all]","2017-05-25 10:56:20"
1449531,"Fedora","libarchive","Pavel Raiskup","NEW"," ---","CVE-2016-10349 CVE-2016-10350 libarchive: various flaws [fedora-all]","2017-05-10 04:42:24"
1401951,"Fedora","mingw-gstreamer-plugins-base","Paweł Forysiuk","NEW"," ---","CVE-2016-9811 mingw-gstreamer-plugins-base: gstreamer: Out of bounds heap read in windows_icon_typefind [fedora-all]","2016-12-06 07:42:07"
1401952,"Fedora","mingw-gstreamer1-plugins-base","Paweł Forysiuk","NEW"," ---","CVE-2016-9811 mingw-gstreamer1-plugins-base: gstreamer: Out of bounds heap read in windows_icon_typefind [fedora-all]","2016-12-06 07:42:16"
1419621,"Fedora","mingw-gstreamer-plugins-base","Paweł Forysiuk","NEW"," ---","CVE-2017-5837 CVE-2017-5839 CVE-2017-5842 CVE-2017-5844 mingw-gstreamer-plugins-base: various flaws [fedora-all]","2017-02-06 10:22:26"
1419628,"Fedora","mingw-gstreamer","Paweł Forysiuk","NEW"," ---","CVE-2017-5838 mingw-gstreamer: gstreamer: Out-of-bounds read in gst_date_time_new_from_iso8601_string() [fedora-all]","2017-02-06 10:25:08"
1425376,"Fedora","wireshark","Peter Hatina","NEW"," ---","CVE-2017-6014 wireshark: Memory exhaustion/infinite loop via malformed STANAG 4607 capture file [fedora-all]","2017-02-21 04:53:15"
1464052,"Fedora","wireshark","Peter Hatina","NEW"," ---","CVE-2017-9616 CVE-2017-9617 CVE-2017-9766 wireshark: various flaws [fedora-all]","2017-06-22 06:45:35"
1454715,"Fedora","autotrace","Peter Lemenkov","NEW"," ---","CVE-2017-9151 CVE-2017-9152 CVE-2017-9153 CVE-2017-9154 CVE-2017-9155 CVE-2017-9156 CVE-2017-9157 CVE-2017-9158 CVE-2017-9159 CVE-2017-9160 CVE-2017-9161 ... autotrace: CVE-2017-9151..CVE-2017-9200 autotrace: Multiple security issues [fedora-all]","2017-05-23 07:35:26"
1454664,"Fedora","libtiff","Petr Hracek","NEW"," ---","CVE-2017-9147 libtiff: Out of bounds read in _TIFFVGetField [fedora-all]","2017-05-23 05:28:01"
1458905,"Fedora","libtiff","Petr Hracek","NEW"," ---","CVE-2017-9403 CVE-2017-9404 libtiff: various flaws [fedora-all]","2017-06-05 15:11:22"
1437838,"Fedora","php","Remi Collet","NEW"," ---","CVE-2017-7272 php: potential SSRF via fsockopen [fedora-all]","2017-03-31 05:43:00"
1455544,"Fedora","OpenEXR","Rex Dieter","NEW"," ---","CVE-2017-9110 CVE-2017-9111 CVE-2017-9112 CVE-2017-9113 CVE-2017-9114 CVE-2017-9115 CVE-2017-9116 OpenEXR: various flaws [fedora-all]","2017-05-25 08:24:54"
1445315,"Fedora","mingw-libcroco","Richard Hughes","NEW"," ---","CVE-2017-7960 mingw-libcroco: libcroco: Out-of-bounds read due to missing index check in cr-input.c [fedora-all]","2017-04-25 09:21:45"
1450069,"Fedora","mingw-libcroco","Richard Hughes","NEW"," ---","CVE-2017-7961 mingw-libcroco: libcroco: Undefined behavior issue in cr_tknzr_parse_rgb function [fedora-all]","2017-05-11 09:35:42"
