"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
1423324,"Fedora","darkhttpd","Fabian Affolter","CLOSED","RAWHIDE","darkhttpd: FTBFS in rawhide","2017-06-17 19:27:51"
1423817,"Fedora","klavaro","Fabian Affolter","CLOSED","ERRATA","klavaro: FTBFS in rawhide","2017-06-09 15:17:53"
1427893,"Fedora","liboping","Fabian Affolter","CLOSED","NEXTRELEASE","liboping-1.9.0-2.fc26 FTBFS: oping.c:1134:11: error: argument 1 value '18446744073709551611' exceeds maximum object size 9223372036854775807 [-Werror=alloc-size-larger-than=]","2017-07-10 02:31:48"
1423840,"Fedora","libclc","Fabian Deutsch","CLOSED","RAWHIDE","libclc: FTBFS in rawhide","2017-03-12 05:00:19"
1424217,"Fedora","qbittorrent","Fabio Alessandro Locati","CLOSED","ERRATA","qbittorrent: FTBFS in rawhide","2017-03-13 22:20:54"
1428481,"Fedora","qemu","Fedora Virtualization Maintainers","CLOSED","ERRATA","qemu segfaults in gtk_display_init","2017-04-01 13:26:22"
1467599,"Fedora","qemu","Fedora Virtualization Maintainers","CLOSED","ERRATA","Unable to start domain: the CPU is incompatible with host CPU: Host CPU does not provide required features: svm","2017-07-13 19:37:25"
1424030,"Fedora","openttd","Felix Kaechele","CLOSED","ERRATA","openttd: FTBFS in rawhide","2017-04-19 05:24:05"
1424433,"Fedora","shiboken","Felix Schwarz","CLOSED","RAWHIDE","shiboken: flaky test on armv7hl (FTBFS in F26)","2017-07-08 09:44:23"
1424565,"Fedora","yaws","Filip Andres","CLOSED","RAWHIDE","yaws: FTBFS in rawhide","2017-04-22 00:50:18"
1423078,"Fedora","lis","Florian ""der-flo"" Lehner","CLOSED","RAWHIDE","lis: FTBFS in rawhide","2017-02-28 12:24:54"
1428559,"Fedora","mutter","Florian Müllner","CLOSED","ERRATA","Rawhide Workstation live installer is suddenly orange","2017-03-13 21:39:49"
1435820,"Fedora","geoclue2","Florian Müllner","CLOSED","ERRATA","Whitelist gnome-shell weather integration in geoclue","2017-03-27 12:28:56"
1441844,"Fedora","gnome-shell-extension-background-logo","Florian Müllner","CLOSED","ERRATA","Need dark variant of logo","2017-06-19 16:19:56"
1450260,"Fedora","mutter","Florian Müllner","CLOSED","ERRATA","Complete dark transition between day and dusk","2017-07-02 19:07:26"
1427646,"Fedora","glibc","Florian Weimer","CLOSED","CURRENTRELEASE","Set the order of NSS modules to ""sss files systemd"" for the ""passwd"" and ""group"" databases","2017-03-01 08:10:02"
1440287,"Fedora","glibc","Florian Weimer","CLOSED","ERRATA","glibc: Support broken applications which call __tls_get_addr with an unaligned stack (GCC bug workaround)","2017-07-12 03:17:36"
1439914,"Fedora","systemtap","Frank Ch. Eigler","CLOSED","ERRATA","Unable to build OpenJDK 9 in Fedora 26","2017-04-09 12:43:54"
1450193,"Fedora","systemtap","Frank Ch. Eigler","CLOSED","ERRATA","stap is non functional on f26","2017-06-09 15:00:36"
1424332,"Fedora","rubygem-logstasher","František Dvořák","CLOSED","RAWHIDE","rubygem-logstasher: FTBFS in rawhide","2017-03-07 15:22:02"
1449029,"Fedora","rubygem-ox","František Dvořák","CLOSED","ERRATA","Latest Ox break multi_xml","2017-06-09 15:03:08"
1450226,"Fedora","sox","Frantisek Kluknavsky","CLOSED","ERRATA","sox: enable MP3 encoding support","2017-06-09 15:00:32"
1248633,"Fedora","golang-github-beorn7-perks","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-beorn7-perks","2017-06-14 22:59:38"
1248718,"Fedora","golang-github-coreos-go-semver","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-coreos-go-semver","2017-03-08 10:49:15"
1248791,"Fedora","golang-github-davecgh-go-spew","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-davecgh-go-spew","2017-03-08 10:51:26"
1249049,"Fedora","golang-github-golang-appengine","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-golang-appengine","2017-03-08 10:48:46"
1249058,"Fedora","golang-github-golang-groupcache","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-golang-groupcache","2017-03-08 10:47:59"
1249075,"Fedora","golang-github-google-gofuzz","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-google-gofuzz","2017-03-08 10:51:29"
1250454,"Fedora","golang-github-bgentry-speakeasy","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-bgentry-speakeasy","2017-03-08 10:48:51"
1250492,"Fedora","golang-github-kr-fs","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-kr-fs","2017-03-08 10:50:09"
1250514,"Fedora","golang-github-stretchr-objx","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-stretchr-objx","2017-03-08 08:53:34"
1250518,"Fedora","golang-googlecode-go-decimal-inf","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-googlecode-go-decimal-inf","2017-03-08 10:51:48"
1274280,"Fedora","golang-github-aws-aws-sdk-go","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-aws-aws-sdk-go","2017-03-08 08:54:28"
1313834,"Fedora","golang-github-bugsnag-panicwrap","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-bugsnag-panicwrap","2017-03-08 10:49:44"
1360748,"Fedora","golang-github-golang-sys","Fridolín Pokorný","CLOSED","ERRATA","update for s390x support","2017-06-15 00:48:44"
1361190,"Fedora","golang-github-grpc-grpc-go","Fridolín Pokorný","CLOSED","CURRENTRELEASE","[golang-github-grpc-grpc-go] timeout in tests","2017-06-23 10:00:39"
1405699,"Fedora","golang-github-bugsnag-bugsnag-go","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-bugsnag-bugsnag-go","2017-03-08 10:49:50"
1415212,"Fedora","golang-github-juju-ratelimit","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-juju-ratelimit","2017-03-08 10:51:39"
1415374,"Fedora","golang-github-shiena-ansicolor","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-shiena-ansicolor","2017-03-08 10:51:51"
1415383,"Fedora","golang-github-lsegal-gucumber","Fridolín Pokorný","CLOSED","ERRATA","Tracker for golang-github-lsegal-gucumber","2017-03-08 10:51:53"
1423652,"Fedora","golang-github-gonum-lapack","Fridolín Pokorný","CLOSED","ERRATA","golang-github-gonum-lapack: FTBFS in rawhide","2017-07-07 19:04:25"
1423663,"Fedora","golang-github-samalba-dockerclient","Fridolín Pokorný","CLOSED","ERRATA","golang-github-samalba-dockerclient: FTBFS in rawhide","2017-07-07 19:01:49"
1423669,"Fedora","golang-googlecode-go-exp","Fridolín Pokorný","CLOSED","ERRATA","golang-googlecode-go-exp: FTBFS in rawhide","2017-07-07 18:59:26"
1456243,"Fedora","golang-googlecode-go-exp","Fridolín Pokorný","CLOSED","ERRATA","golang-googlecode-go-exp: FTBFS due to missing dependencies on Fedora 26+","2017-07-07 18:59:24"
1424526,"Fedora","vtun","Gabriel Somlo","CLOSED","ERRATA","vtun: FTBFS in rawhide","2017-04-01 13:26:48"
1417025,"Fedora","cloud-init","Garrett Holmstrom","CLOSED","RAWHIDE","cloud-init tries to run hostnamectl before dbus is up","2017-03-08 13:15:32"
1430511,"Fedora","cloud-init","Garrett Holmstrom","CLOSED","ERRATA","cloud init doesn't setup ssh keys for access","2017-03-20 18:19:49"
1442463,"Fedora","cloud-init","Garrett Holmstrom","CLOSED","ERRATA","Pull new DigitalOcean DataSource for Cloud-init","2017-06-09 14:51:26"
1465440,"Fedora","cloud-init","Garrett Holmstrom","CLOSED","ERRATA","Cloud-init sysconifg.py called util.write_file incorrectly","2017-07-06 18:50:48"
1424122,"Fedora","thunderbird","Gecko Maintainer","CLOSED","CURRENTRELEASE","thunderbird: FTBFS in rawhide","2017-03-10 07:38:08"
1425950,"Fedora","thunderbird","Gecko Maintainer","CLOSED","RAWHIDE","Review Request: thunderbird-45.7.1.fc25 - Mail Client","2017-03-13 05:42:15"
1430099,"Fedora","firefox","Gecko Maintainer","CLOSED","ERRATA","[firefox] using strange colour palette","2017-05-10 13:34:00"
1431411,"Fedora","firefox","Gecko Maintainer","CLOSED","ERRATA","Wrong colors (Firefox on qemu-kvm with QXL driver)","2017-03-12 07:05:47"
1435557,"Fedora","firefox","Gecko Maintainer","CLOSED","ERRATA","[DOWNGRADEPATH] F25->F26: firefox-52.0-6.fc25 -> firefox-52.0-5.fc26","2017-04-01 13:31:16"
1439106,"Fedora","firefox","Gecko Maintainer","CLOSED","CURRENTRELEASE","nothing provides nss >= 3.29.3 needed by firefox-52.0-7.fc26.ppc64le","2017-04-06 08:55:52"
1371845,"Fedora","rubygem-pcaprub","Germano Massullo","CLOSED","ERRATA","enable tests","2017-04-10 12:02:32"
1424463,"Fedora","spring","Gilboa Davara","CLOSED","ERRATA","spring: FTBFS in rawhide","2017-06-09 14:52:25"
1424464,"Fedora","springlobby","Gilboa Davara","CLOSED","ERRATA","springlobby: FTBFS in rawhide","2017-06-09 14:52:21"
1456901,"Fedora","atomic","Giuseppe Scrivano","CLOSED","ERRATA","atomic CLI adds rpmbuild dependencies","2017-06-15 05:22:36"
1423973,"Fedora","mup","Greg Bailey","CLOSED","CURRENTRELEASE","mup: FTBFS in rawhide","2017-03-09 09:09:45"
1424564,"Fedora","yapet","Greg Bailey","CLOSED","ERRATA","yapet: FTBFS in rawhide","2017-04-01 12:55:20"
1430761,"Fedora","samba","Guenther Deschner","CLOSED","ERRATA","credentials_krb5: use gss_acquire_cred for client-side GSSAPI use case","2017-04-01 12:54:05"
1430643,"Fedora","rubygem-rhc","Guillermo Gómez","CLOSED","ERRATA","Cannot update to 1.38.7-2","2017-04-01 12:54:11"
844088,"Fedora","numptyphysics","Gwyn Ciesla","CLOSED","CURRENTRELEASE","numptyphysics bundles Box2D","2017-03-14 12:31:01"
856643,"Fedora","ahcpd","Gwyn Ciesla","CLOSED","RAWHIDE","Introduce new systemd-rpm macros in ahcpd spec file","2017-03-14 14:20:08"
856644,"Fedora","babeld","Gwyn Ciesla","CLOSED","RAWHIDE","Introduce new systemd-rpm macros in babeld  spec file","2017-03-14 14:25:36"
1285919,"Fedora","transmission","Gwyn Ciesla","CLOSED","CURRENTRELEASE","transmission-gtk 's icon can't be shown in Gnome3 panel with wayland","2017-04-24 20:50:32"
1423095,"Fedora","ETL","Gwyn Ciesla","CLOSED","RAWHIDE","ETL: FTBFS in rawhide","2017-03-07 09:33:01"
1423696,"Fedora","gst-transcoder","Gwyn Ciesla","CLOSED","ERRATA","gst-transcoder: FTBFS in rawhide","2017-04-12 10:52:15"
1423740,"Fedora","inkscape","Gwyn Ciesla","CLOSED","RAWHIDE","inkscape: FTBFS in rawhide","2017-05-11 11:10:34"
1424176,"Fedora","transmission","Gwyn Ciesla","CLOSED","RAWHIDE","transmission: FTBFS in rawhide","2017-04-11 11:37:37"
1429197,"Fedora","upx","Gwyn Ciesla","CLOSED","ERRATA","UPX can not pack because LZMA support not compiled in","2017-04-04 12:04:24"
1460256,"Fedora","pitivi","Gwyn Ciesla","CLOSED","ERRATA","pitivi is installed but fails to run","2017-06-14 23:12:52"
1397976,"Fedora","python-feedparser","Haïkel Guémar","CLOSED","ERRATA","python-feedparser: Missing ""python2-<module>"" provides","2017-04-13 10:08:34"
1424179,"Fedora","python-oslo-versionedobjects","Haïkel Guémar","CLOSED","RAWHIDE","python-oslo-versionedobjects: FTBFS in rawhide","2017-06-23 05:40:40"
1448910,"Fedora","python-setproctitle","Haïkel Guémar","CLOSED","ERRATA","Update to 1.1.10","2017-06-17 22:21:19"
1384045,"Fedora","bolzplatz2006","Hans de Goede","CLOSED","RAWHIDE","bolzplatz2006-1.0.3-32.fc24: FTBFS in Fedora Rawhide on arm","2017-04-19 03:36:23"
1460276,"Fedora","gt","Hans de Goede","CLOSED","RAWHIDE","gt fails to build on fast, multi-processor, huge memory machines","2017-06-16 12:00:49"
1423320,"Fedora","cutter","HAYASHI Kentaro","CLOSED","RAWHIDE","cutter: FTBFS in rawhide","2017-06-17 19:02:50"
1423930,"Fedora","mbassador","Honggang LI","CLOSED","RAWHIDE","mbassador: FTBFS in rawhide","2017-04-09 23:11:00"
1423556,"Fedora","fedfs-utils","Ian Kent","CLOSED","CURRENTRELEASE","fedfs-utils: FTBFS in rawhide","2017-03-21 01:15:43"
1402775,"Fedora","python-trollius","Ian Wienand","CLOSED","ERRATA","python-trollius - Missing requires on python-six","2017-03-13 22:20:23"
1295194,"Fedora","spandsp","Igor Gnatenko","CLOSED","ERRATA","spandsp contain problematic content","2017-07-11 23:21:41"
1423621,"Fedora","gmqcc","Igor Gnatenko","CLOSED","ERRATA","gmqcc: FTBFS in rawhide","2017-04-01 12:56:41"
1424171,"Fedora","python-nibabel","Igor Gnatenko","CLOSED","ERRATA","python-nibabel: FTBFS in rawhide","2017-04-01 12:57:04"
1424193,"Fedora","python-pyriemann","Igor Gnatenko","CLOSED","ERRATA","python-pyriemann: FTBFS in rawhide","2017-04-01 12:56:52"
1424203,"Fedora","python-transforms3d","Igor Gnatenko","CLOSED","ERRATA","python-transforms3d: FTBFS in rawhide","2017-04-01 12:56:49"
1426676,"Fedora","libtimidity","Igor Gnatenko","CLOSED","ERRATA","bogus libdir in libtimidity.pc","2017-07-14 09:22:34"
1463918,"Fedora","beignet","Igor Gnatenko","CLOSED","RAWHIDE","[abrt] clinfo: llvm::cast<llvm::CompositeType, llvm::Type>(): clinfo killed by signal 6","2017-07-14 06:31:49"
1466119,"Fedora","libtimidity","Igor Gnatenko","CLOSED","ERRATA","libtimidity-0.2.4 is available","2017-07-14 09:22:30"
1424345,"Fedora","rubygem-nifti","Ilya Gradina","CLOSED","RAWHIDE","rubygem-nifti: FTBFS in rawhide","2017-07-08 17:00:19"
1412739,"Fedora","freeipa","IPA Maintainers","CLOSED","CURRENTRELEASE","With MIT KRB5 1.15 IPA leaks memory with each request","2017-03-20 12:56:44"
1426847,"Fedora","freeipa","IPA Maintainers","CLOSED","RAWHIDE","Cannot upgrade freeipa-client on rawhide","2017-03-02 18:07:17"
1440525,"Fedora","freeipa","IPA Maintainers","CLOSED","ERRATA","surplus 'the' in output of `ipa-adtrust-install`","2017-06-09 15:08:37"
1446744,"Fedora","freeipa","IPA Maintainers","CLOSED","ERRATA","python2-ipaclient subpackage does not own %{python_sitelib}/ipaclient/plugins","2017-06-09 15:08:42"
1451860,"Fedora","freeipa","IPA Maintainers","CLOSED","CURRENTRELEASE","freeipa: FTBFS in Fedora 26","2017-05-23 07:22:45"
1465472,"Fedora","freeipa","IPA Maintainers","CLOSED","ERRATA","Error at open session: 0x3 when installling IPA server in F26","2017-07-13 10:50:27"
1421112,"Fedora","qpid-cpp","Irina Boverman","CLOSED","ERRATA","qpid-cpp: FTBFS against GCC 7 in Fedora Rawhide","2017-03-18 20:19:24"
1424225,"Fedora","qpid-cpp","Irina Boverman","CLOSED","ERRATA","qpid-cpp: FTBFS in rawhide","2017-03-18 20:19:21"
1427918,"Fedora","qpid-proton","Irina Boverman","CLOSED","ERRATA","qpid-proton: FTBFS - error: -Wformat-security ignored without -Wformat [-Werror=format-security]","2017-06-09 14:55:22"
915032,"Fedora","spec2scl","Iryna Shcherbina","CLOSED","ERRATA","missing man page for spec2scl","2017-04-27 16:52:00"
1423219,"Fedora","android-tools","Ivan Afonichev","CLOSED","ERRATA","android-tools: FTBFS in rawhide","2017-04-01 12:57:50"
1441234,"Fedora","android-tools","Ivan Afonichev","CLOSED","ERRATA","adb (~ keygen, ~ start-server) not compatible with OpenSSL 1.1.0","2017-06-09 15:05:02"
1423637,"Fedora","golang","Jakub Čajka","CLOSED","ERRATA","golang: FTBFS in rawhide","2017-04-18 23:06:59"
1401172,"Fedora","libldb","Jakub Hrozek","CLOSED","ERRATA","Missing symbol versioning provided by libldb.so with strict CFLAGS","2017-04-03 12:09:58"
1406666,"Fedora","openssh","Jakub Jelen","CLOSED","CURRENTRELEASE","[x86_64] sshd dies with SIGSYS","2017-04-28 08:48:49"
1366516,"Fedora","gcc","Jakub Jelinek","CLOSED","RAWHIDE","libstdc++ package conflicts between i686 and x86_64","2017-03-01 17:02:56"
1396262,"Fedora","gcc","Jakub Jelinek","CLOSED","RAWHIDE","Aggressive optimization of zeroing results in incorrect behavior","2017-03-01 16:28:06"
1410498,"Fedora","gcc","Jakub Jelinek","CLOSED","RAWHIDE","g++ -print-file-name=plugin uses full version number in path","2017-03-01 15:43:10"
1417945,"Fedora","gcc","Jakub Jelinek","CLOSED","RAWHIDE","internal compiler error: in tsubst_copy, at cp/pt.c:14398","2017-03-01 15:44:59"
1428475,"Fedora","gcc","Jakub Jelinek","CLOSED","RAWHIDE","GCC 7 miscompiles Clang 4.0 in when CMAKE_BUILD_TYPE=Release","2017-06-30 07:49:20"
1429961,"Fedora","gcc","Jakub Jelinek","CLOSED","RAWHIDE","vec_vmul{e,o}u{b,h} AltiVec built-in functions broken on ppc64 and ppc64le","2017-05-23 09:22:07"
1423316,"Fedora","crudini","Jakub Ruzicka","CLOSED","RAWHIDE","crudini: FTBFS in rawhide","2017-04-05 23:53:45"
1377312,"Fedora","certbot","James Hogarth","CLOSED","ERRATA","Certificate renewal automation","2017-04-02 11:28:15"
1460320,"Fedora","nodejs-iconv-lite","Jamie Nguyen","CLOSED","ERRATA","nodejs-iconv-lite no longer builds on F26","2017-06-22 09:35:31"
1215626,"Fedora","golang-github-emicklei-go-restful","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-emicklei-go-restful","2017-03-08 10:51:23"
1387177,"Fedora","golang-github-cockroachdb-cmux","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-cockroachdb-cmux","2017-03-08 10:48:58"
1405532,"Fedora","golang-github-akrennmair-gopcap","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-akrennmair-gopcap","2017-03-08 10:48:49"
1405557,"Fedora","golang-github-cheggaaa-pb","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-cheggaaa-pb","2017-03-08 10:49:07"
1405558,"Fedora","golang-github-olekukonko-ts","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-olekukonko-ts","2017-03-08 10:48:54"
1405624,"Fedora","golang-github-dustin-go-humanize","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-dustin-go-humanize","2017-03-08 10:49:18"
1405690,"Fedora","golang-github-mattn-go-runewidth","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-mattn-go-runewidth","2017-06-14 22:59:35"
1412590,"Fedora","golang-github-go-ini-ini","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-go-ini-ini","2017-03-08 10:50:24"
1412620,"Fedora","golang-github-hashicorp-errwrap","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-hashicorp-errwrap","2017-03-08 10:50:26"
1412748,"Fedora","golang-github-pkg-sftp","Jan Chaloupka","CLOSED","RAWHIDE","update to a newer snapshot","2017-03-30 07:53:34"
1413067,"Fedora","golang-github-magiconair-properties","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-magiconair-properties","2017-03-08 10:51:14"
1413287,"Fedora","golang-github-jmespath-go-jmespath","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-jmespath-go-jmespath","2017-03-08 10:50:43"
1413617,"Fedora","golang-github-spf13-cast","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-spf13-cast","2017-06-15 05:20:20"
1414254,"Fedora","golang-github-spf13-viper","Jan Chaloupka","CLOSED","ERRATA","Tracker for golang-github-spf13-viper","2017-06-15 05:20:17"
1465285,"Fedora","gofed","Jan Chaloupka","CLOSED","ERRATA","broken dependency for gofed in Fedora 26 - depends on docker on ppc64","2017-07-06 18:50:04"
1424420,"Fedora","scantailor","Jan Horak","CLOSED","CURRENTRELEASE","scantailor: FTBFS in rawhide","2017-03-15 04:36:32"
1460354,"Fedora","thunderbird","Jan Horak","CLOSED","CURRENTRELEASE","Thunderbird works fine, it should not be exclude arch.","2017-06-23 07:39:18"
1441067,"Fedora","byobu","Jan Klepek","CLOSED","ERRATA","byobu requires newt-python3 and it's not installed as dep","2017-04-30 17:51:08"
1423183,"Fedora","RdRand","Jan Tulak","CLOSED","RAWHIDE","RdRand: FTBFS in rawhide","2017-02-28 09:09:22"
1423271,"Fedora","bbkeys","Jaromír Cápík","CLOSED","RAWHIDE","bbkeys: FTBFS in rawhide","2017-06-17 14:50:24"
1427132,"Fedora","dnf","Jaroslav Mracek","CLOSED","ERRATA","create an API for initializing repos","2017-04-01 13:21:36"
1446432,"Fedora","dnf","Jaroslav Mracek","CLOSED","ERRATA","Minimal install option install full gnome desktop","2017-05-15 19:18:11"
1342157,"Fedora","dnf","Jaroslav Rohel","CLOSED","ERRATA","Search that does not match anything has odd ""error"" message","2017-06-09 15:05:46"
1423987,"Fedora","netsniff-ng","Jaroslav Škarvada","CLOSED","RAWHIDE","netsniff-ng: FTBFS in rawhide","2017-03-06 08:40:02"
1383855,"Fedora","lsyncd","Jason Taylor","CLOSED","CURRENTRELEASE","lsyncd 2.1.6 is available, fixes security vulnerability CVE-2014-8990","2017-03-04 19:33:24"
1424078,"Fedora","tcltls","Jason Taylor","CLOSED","RAWHIDE","tcltls: FTBFS in rawhide","2017-03-04 14:11:17"
1463408,"Fedora","fedora-obsolete-packages","Jason Tibbitts","CLOSED","ERRATA","Obsolete devassistant","2017-07-07 18:56:46"
1422443,"Fedora","bsd-games","Jeff Makey","CLOSED","ERRATA","bsd-games: arithmetic should not use getrandom","2017-03-06 19:49:46"
1411164,"Fedora","astyle","Jens Lody","CLOSED","ERRATA","astyle 2.06 is available","2017-04-04 17:29:16"
1429776,"Fedora","gnome-shell-extension-openweather","Jens Lody","CLOSED","ERRATA","""Error loading extension""","2017-04-01 12:51:16"
1416426,"Fedora","cmark","Jens Petersen","CLOSED","ERRATA","cmark-devel-0.25.2-1.fc25 has wrong library path in pkg-config file","2017-03-02 22:53:52"
1423208,"Fedora","Agda-stdlib","Jens Petersen","CLOSED","ERRATA","Agda-stdlib: FTBFS in rawhide","2017-04-01 12:58:26"
1423607,"Fedora","ghc-hakyll","Jens Petersen","CLOSED","RAWHIDE","ghc-hakyll: FTBFS in rawhide","2017-04-26 03:30:26"
1436873,"Fedora","spin-kickstarts","Jeroen van Meeuwen","CLOSED","ERRATA","KDE live environment notifies of available updates","2017-07-04 21:14:28"
1466914,"Fedora","spin-kickstarts","Jeroen van Meeuwen","CLOSED","ERRATA","Fedora 26 Final build of spin-kickstarts needed","2017-07-06 18:52:22"
1406309,"Fedora","python-theano","Jerry James","CLOSED","ERRATA","Theano: When tests fail, build continues","2017-04-01 13:31:02"
1424102,"Fedora","polymake","Jerry James","CLOSED","RAWHIDE","polymake: FTBFS in rawhide: /usr/include/c++/7/limits:317:7: error: invalid abstract return type ‘pm::graph::NodeMapBase’","2017-03-17 15:41:29"
1427891,"Fedora","cvc4","Jerry James","CLOSED","RAWHIDE","cvc4: FTBFS - cc1plus: error: -Wformat-security ignored without -Wformat [-Werror=format-security]","2017-03-03 17:29:18"
1438149,"Fedora","mc","Jindrich Novy","CLOSED","ERRATA","mc-wrapper.sh script does not work anymore","2017-05-17 01:56:19"
1440110,"Fedora","mc","Jindrich Novy","CLOSED","ERRATA","Midnight Command 4.8.19 has broken keymapping for Copy & Move","2017-05-17 01:56:10"
1424113,"Fedora","purple-telegram","Jiri Eischmann","CLOSED","ERRATA","purple-telegram: FTBFS in rawhide","2017-07-14 14:21:57"
1427016,"Fedora","openocd","Jiri Kastner","CLOSED","ERRATA","openocd-sdcc.patch is not strictly required","2017-04-01 12:59:39"
1423287,"Fedora","c2esp","Jiri Popelka","CLOSED","CURRENTRELEASE","c2esp: FTBFS in rawhide","2017-03-03 08:56:59"
1423751,"Fedora","java-1.8.0-openjdk","jiri vanek","CLOSED","CURRENTRELEASE","java-1.8.0-openjdk: FTBFS in rawhide","2017-03-29 09:47:19"
1465663,"Fedora","java-1.8.0-openjdk","jiri vanek","CLOSED","ERRATA","java-1.8.0-openjdk broken dependency in Fedora 26","2017-06-29 19:28:56"
1418720,"Fedora","rsyslog","Jiří Vymazal","CLOSED","ERRATA","Enable omkafka module for rsyslog","2017-03-13 22:21:08"
1419625,"Fedora","rsyslog","Jiří Vymazal","CLOSED","ERRATA","Write new default config","2017-03-13 22:21:05"
1422542,"Fedora","rsyslog","Jiří Vymazal","CLOSED","ERRATA","Missing chdir call after chroot","2017-03-13 22:21:02"
1426367,"Fedora","perl-B-Generate","Jitka Plesnikova","CLOSED","ERRATA","invalid optree due to misprint (returns B::METHOOP instead of B::METHOP)","2017-03-06 19:49:57"
1466887,"Fedora","fedora-release-notes","John J. McDonough","CLOSED","ERRATA","Fedora 26 Final build of fedora-release-notes needed","2017-07-06 18:52:15"
1403303,"Fedora","python-proliantutils","John Trowbridge","CLOSED","ERRATA","python-proliantutils: Provide a Python 3 subpackage","2017-04-01 12:53:36"
1424541,"Fedora","wiggle","John W. Linville","CLOSED","RAWHIDE","wiggle: FTBFS in rawhide","2017-05-11 14:11:32"
1424313,"Fedora","usbip","Jonathan Dieter","CLOSED","CURRENTRELEASE","usbip: FTBFS in rawhide","2017-03-28 22:46:14"
1423293,"Fedora","coan","Jonathan Underwood","CLOSED","RAWHIDE","coan: FTBFS in rawhide","2017-06-17 16:42:28"
1422456,"Fedora","boost","Jonathan Wakely","CLOSED","CURRENTRELEASE","Optimisation generates incorrect code on armv7hl","2017-07-01 07:07:39"
1451982,"Fedora","boost","Jonathan Wakely","CLOSED","RAWHIDE","Missing Boost.Python NumPy extension","2017-07-01 15:41:21"
1424396,"Fedora","vboot-utils","Jon Disnard","CLOSED","ERRATA","vboot-utils: FTBFS in rawhide","2017-06-09 15:25:06"
1461984,"Fedora","openjfx","Jonny Heggheim","CLOSED","ERRATA","Build openjfx on i686","2017-06-25 12:19:15"
1423944,"Fedora","milkytracker","Joonas Sarajärvi","CLOSED","RAWHIDE","milkytracker: FTBFS in rawhide","2017-03-02 15:01:27"
1415460,"Fedora","lazarus","Joost van der Sluis","CLOSED","ERRATA","Lazarus should use new %{fpc_arches} macro in exclusive arch","2017-03-24 13:50:35"
1420477,"Fedora","lazarus","Joost van der Sluis","CLOSED","RAWHIDE","Build fails on ppc64","2017-03-23 18:19:52"
1423576,"Fedora","fpc","Joost van der Sluis","CLOSED","RAWHIDE","fpc: FTBFS in rawhide","2017-03-29 04:45:30"
1395716,"Fedora","netpbm","Josef Ridky","CLOSED","ERRATA","netpbm sources contains bunndled jbigkit and jasper libraries","2017-03-01 19:49:31"
1408880,"Fedora","opencv","Josef Ridky","CLOSED","RAWHIDE","OpenCV 3.2.0 is available","2017-02-28 09:07:07"
1424365,"Fedora","rubygem-rails-observers","Josef Strzibny","CLOSED","ERRATA","rubygem-rails-observers: FTBFS in rawhide","2017-04-10 12:00:14"
1423521,"Fedora","emacs-common-ess","José Matos","CLOSED","ERRATA","emacs-common-ess: FTBFS in rawhide","2017-04-25 17:33:12"
1423216,"Fedora","alpine","Joshua Daniel Franklin","CLOSED","RAWHIDE","alpine: FTBFS in rawhide","2017-06-17 00:49:39"
1452328,"Fedora","radicale","Juan Orti","CLOSED","ERRATA","SELinux prevents from start radicale.service","2017-07-12 21:22:40"
1424324,"Fedora","rubygem-ipaddress","Julian C. Dunn","CLOSED","RAWHIDE","rubygem-ipaddress: FTBFS in rawhide","2017-03-08 12:07:22"
1424401,"Fedora","rubygem-thin","Jun Aruga","CLOSED","RAWHIDE","rubygem-thin: FTBFS in rawhide","2017-03-06 13:29:26"
1424094,"Fedora","pkcs11-helper","Kalev Lember","CLOSED","RAWHIDE","pkcs11-helper: FTBFS in rawhide","2017-04-24 10:45:44"
